genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,Title
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24330,5,6,0.17079663,0.11607747,0.11439415,0.19668310880661,2.77753782272339,23,5165.83640136719,1305.66287841797,379,0,0,379,584.5025,31.11265625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,13219,8,5,0.22726023,0.09209924,0.08259553,0.19668310880661,2.77753782272339,23,3148.23813476563,1316.72076416016,174,0,0,174,196.74578125,43.891875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,5880,6,8,0.26977798,0.13696797,0.08439787,0.19668310880661,2.77753782272339,5,2191.16843261719,3204.44521484375,231,0,0,231,340.25234375,41.49859375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,27943,2,1,0.19913758,0.094839446,0.07520209,0.19668310880661,2.77753782272339,4,3965.96262207031,1460.3766784668,438,0,0,438,426.3653125,51.5684375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24344,5,6,0.21947315,0.1034642,0.09571336,0.19668310880661,2.77753782272339,10,5056.83220214844,1479.80963745117,684,1,0,685,606.40328125,77.08171875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,4050,8,6,0.17702208,0.1564137,0.1362187,0.19668310880661,2.77753782272339,6,2233.1724609375,1903.38719482422,467,0,0,467,441.49265625,65.61203125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,27954,5,1,0.1750846,0.100833304,0.0997507,0.19668310880661,2.77753782272339,16,3938.25461425781,1486.67853393555,133,0,0,133,85.9775,10.06984375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24383,5,6,0.15739398,0.10399893,0.08971985,0.19668310880661,2.77753782272339,16,4981.59599609375,1484.78709716797,197,0,0,197,247.0046875,17.34,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,31633,2,1,0.14186688,0.120196804,0.091602094,0.19668310880661,2.77753782272339,12,3810.24743652344,1772.389453125,230,0,0,230,230.52265625,52.38125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,475,11,2,0.20711517,0.13063455,0.11080094,0.19668310880661,2.77753782272339,22,1914.11138916016,3375.50148925781,242,0,0,242,239.5990625,24.33921875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22560,2,1,0.19494289,0.0961799,0.08474932,0.19668310880661,2.77753782272339,5,1405.91058349609,2052.63046875,119,0,0,119,161.298125,8.08296875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,20725,12,24,0.10854042,0.090987094,0.07077354,0.19668310880661,2.77753782272339,24,3229.13256835938,2981.29821777344,264,1,0,265,131.17890625,12.68890625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,29873,17,2,0.1484188,0.14387397,0.09598056,0.19668310880661,2.77753782272339,7,5156.69018554688,3232.70895996094,183,0,0,183,171.955,47.91078125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,7669,5,1,0.2478834,0.08296282,0.07949409,0.19668310880661,2.77753782272339,4,1714.56403198242,2591.99489746094,389,0,0,389,470.21203125,55.13578125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22596,5,6,0.24393323,0.09686587,0.09430007,0.19668310880661,2.77753782272339,8,1269.21425170898,2032.30600585938,111,0,0,111,168.29734375,16.25625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,19005,2,6,0.26734433,0.10960183,0.070328936,0.19668310880661,2.77753782272339,4,2642.69337158203,2184.31862792969,199,0,0,199,238.56046875,53.645625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,5944,8,1,0.2825721,0.12299273,0.076219976,0.19668310880661,2.77753782272339,17,2430.75740966797,2884.85206298828,207,0,0,207,448.31125,73.83046875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,7679,1,10,0.14639115,0.10433919,0.08776614,0.19668310880661,2.77753782272339,6,1756.00059814453,2609.75690917969,66,0,0,66,59.6965625,8.17328125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,509,2,22,0.22458127,0.08624465,0.08539437,0.19668310880661,2.77753782272339,22,2254.74681396484,3392.01278076172,148,0,0,148,216.16296875,31.20296875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24448,2,5,0.2564255,0.12086496,0.08461465,0.19668310880661,2.77753782272339,10,5142.87312011719,970.681842041016,429,0,0,429,511.710625,50.8459375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9583,2,1,0.13318156,0.0780009,0.061976857,0.19668310880661,2.77753782272339,10,4478.4673828125,1222.891015625,72,0,0,72,73.33375,5.8703125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,35276,10,12,0.23242715,0.09753562,0.07190038,0.19668310880661,2.77753782272339,14,3725.11877441406,2829.56408691406,590,0,0,590,477.52734375,69.94703125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,33416,8,1,0.23865053,0.10694571,0.08020571,0.19668310880661,2.77753782272339,5,2060.18729248047,1382.42559814453,293,0,0,293,403.7871875,47.18828125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,5970,1,2,0.19881554,0.08751841,0.081516325,0.19668310880661,2.77753782272339,5,2180.33778076172,2953.92327880859,262,0,0,263,274.55,43.169375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28057,2,1,0.25702322,0.12617953,0.07595384,0.19668310880661,2.77753782272339,3,3970.28608398438,900.308856201172,378,0,1,379,400.58109375,62.27046875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,4155,6,8,0.29689962,0.0999971,0.08426175,0.19668310880661,2.77753782272339,10,1923.91647949219,2293.21138916016,472,0,0,472,370.32640625,69.72125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,5989,5,1,0.20080207,0.086981036,0.07242846,0.19668310880661,2.77753782272339,22,2188.65412597656,2994.03389892578,100,1,0,101,178.23171875,14.85640625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,15240,2,1,0.14726424,0.08599547,0.07266588,0.19668310880661,2.77753782272339,17,4923.29545898437,2874.17518310547,109,0,0,109,156.7825,25.7390625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,5991,6,2,0.23055612,0.10643331,0.09466021,0.19668310880661,2.77753782272339,22,2143.97288818359,2989.89201660156,578,0,0,578,734.1503125,92.25421875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,2483,10,17,0.15161341,0.12699804,0.07330442,0.19668310880661,2.77753782272339,24,3296.55773925781,2952.22950439453,660,0,0,660,361.38546875,104.62703125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,7739,6,8,0.18394057,0.13665843,0.09784631,0.19668310880661,2.77753782272339,3,4920.40263671875,683.370532226562,445,1,0,446,293.876875,84.5325,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6011,5,1,0.11969622,0.09057587,0.07456409,0.19668310880661,2.77753782272339,17,2385.63062744141,2902.09797363281,89,0,0,89,71.9790625,14.22421875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,4200,5,6,0.15575054,0.11970762,0.10789547,0.19668310880661,2.77753782272339,16,2222.99093017578,2317.66735839844,172,0,0,172,144.680625,6.90890625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28099,2,5,0.15465432,0.116344385,0.1027631,0.19668310880661,2.77753782272339,6,3667.32043457031,1349.29749145508,225,0,0,225,262.809375,17.2496875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,10359,5,10,0.14870363,0.12417998,0.10089054,0.19668310880661,2.77753782272339,18,547.568246459961,3122.09399414063,321,0,0,321,445.91796875,67.50859375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28125,6,5,0.18212065,0.100750506,0.10072449,0.19668310880661,2.77753782272339,6,3775.08408203125,1312.32975463867,433,0,0,433,356.05703125,70.57921875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,35313,12,6,0.13457102,0.098229945,0.080364905,0.19668310880661,2.77753782272339,12,3673.83903808594,2925.88074951172,221,0,0,222,160.6659375,21.99109375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,623,6,10,0.23428483,0.11675641,0.07461063,0.19668310880661,2.77753782272339,16,1648.28779296875,2893.62266845703,601,0,0,601,435.5771875,76.1334375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,19168,1,2,0.15612936,0.108515196,0.10133536,0.19668310880661,2.77753782272339,6,2744.65767822266,1877.95401611328,303,0,0,303,285.97453125,53.87140625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9062,1,5,0.13808607,0.06293544,0.058995303,0.19668310880661,2.77753782272339,26,4466.18762207031,1653.77222290039,120,0,0,120,127.52125,22.6684375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28158,1,5,0.18108736,0.11023708,0.09357148,0.19668310880661,2.77753782272339,26,3682.07299804688,1675.7221862793,309,0,0,310,306.65609375,49.26546875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28165,2,1,0.13313623,0.11820251,0.08831499,0.19668310880661,2.77753782272339,23,3711.57355957031,1670.53980102539,422,0,0,422,419.63703125,69.22453125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28168,6,8,0.20885243,0.088337295,0.08409302,0.19668310880661,2.77753782272339,10,3725.57780761719,1675.7985534668,244,0,0,244,200.62921875,49.8525,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,653,10,6,0.15638587,0.1194059,0.09579925,0.19668310880661,2.77753782272339,4,1658.42771606445,3036.29483642578,333,0,0,333,380.35109375,73.55953125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,33506,1,5,0.12140808,0.10753954,0.08869472,0.19668310880661,2.77753782272339,3,2049.85427246094,1642.70811157227,54,0,0,54,39.015,11.15359375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6073,17,5,0.11250582,0.109642036,0.10092352,0.19668310880661,2.77753782272339,22,2225.00760498047,3336.45897216797,64,0,0,64,45.92390625,9.97953125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9696,6,5,0.14062347,0.10018405,0.09798596,0.19668310880661,2.77753782272339,10,4159.18571777344,1012.03944702148,171,0,0,172,281.63953125,21.7653125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22780,8,5,0.12677008,0.11458445,0.11011603,0.19668310880661,2.77753782272339,3,1086.17860107422,2024.26192626953,343,0,0,343,280.2396875,52.7425,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,13445,8,6,0.21744035,0.118142076,0.09875844,0.19668310880661,2.77753782272339,3,3034.87395019531,1243.93826904297,422,0,0,422,462.6709375,58.341875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9710,5,6,0.26300207,0.08114814,0.073325805,0.19668310880661,2.77753782272339,26,4234.73569335938,1067.63994750977,408,0,0,408,560.0278125,61.27703125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,11513,2,1,0.15384437,0.08708393,0.06772938,0.19668310880661,2.77753782272339,12,4789.16936035156,2457.53822021484,283,0,0,284,250.0753125,63.8509375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,709,10,1,0.12815085,0.11398547,0.081607774,0.19668310880661,2.77753782272339,3,4931.28371582031,754.399746704102,503,1,0,504,568.3365625,80.24265625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24658,2,5,0.1187598,0.09139506,0.08204847,0.19668310880661,2.77753782272339,4,1567.13084716797,3103.24852294922,283,0,0,283,402.613125,22.26203125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,716,5,6,0.18762615,0.119152695,0.10981902,0.19668310880661,2.77753782272339,3,4952.09958496094,749.845056152344,555,0,0,557,715.816875,61.81890625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24675,2,6,0.23348957,0.09923095,0.066662125,0.19668310880661,2.77753782272339,4,1596.3633972168,3147.46740722656,348,0,0,348,376.10640625,69.94703125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6105,2,7,0.13749796,0.112155356,0.0644677,0.19668310880661,2.77753782272339,17,2296.45242919922,2904.07604980469,181,0,0,181,316.7259375,7.405625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28231,6,1,0.18272242,0.11677704,0.10283075,0.19668310880661,2.77753782272339,6,3939.77780761719,1260.80452270508,445,0,0,445,487.91328125,59.56109375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9752,5,6,0.12887833,0.12775567,0.11018877,0.19668310880661,2.77753782272339,8,4542.59506835938,1451.34968261719,291,0,0,291,431.55828125,43.93703125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24678,2,6,0.26530084,0.08309884,0.07130428,0.19668310880661,2.77753782272339,4,1638.71315307617,3114.11569824219,159,0,0,160,194.75890625,34.36390625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,4304,2,1,0.16255265,0.12152772,0.06623756,0.19668310880661,2.77753782272339,10,2115.72802734375,1989.23325195312,400,0,0,401,356.77953125,61.954375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9768,2,1,0.14652294,0.115419425,0.10299032,0.19668310880661,2.77753782272339,10,4566.219921875,1523.84133911133,120,0,0,120,128.3340625,22.578125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,4322,5,1,0.14536294,0.1223001,0.115729585,0.19668310880661,2.77753782272339,6,2127.8388671875,1950.87305908203,645,1,0,646,532.52765625,31.42875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6151,6,5,0.18328275,0.095273554,0.08761133,0.19668310880661,2.77753782272339,22,2139.05841064453,3041.61833496094,281,0,0,281,429.84234375,22.3071875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6159,2,11,0.2088323,0.09088079,0.07231323,0.19668310880661,2.77753782272339,16,2108.32912597656,3052.26927490234,228,0,0,228,337.588125,56.9871875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22866,2,1,0.10389318,0.08991973,0.081035234,0.19668310880661,2.77753782272339,3,1002.76871948242,2423.48468017578,259,0,0,259,378.770625,26.551875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22868,5,6,0.15852493,0.124572925,0.09487246,0.19668310880661,2.77753782272339,15,882.228094482422,2426.27166748047,212,0,0,212,209.66046875,10.3859375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28282,2,1,0.11809613,0.10451153,0.07199407,0.19668310880661,2.77753782272339,3,3796.30959472656,1093.5983581543,128,1,0,129,499.29265625,7.27015625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,2650,1,5,0.17042316,0.103458755,0.089585535,0.19668310880661,2.77753782272339,10,1282.18702392578,2551.37315673828,794,1,0,795,821.34703125,95.59578125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,7930,5,6,0.124804474,0.10762004,0.09413512,0.19668310880661,2.77753782272339,3,4373.46872558594,833.993084716797,494,0,0,494,730.40234375,76.17859375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22877,5,6,0.17810245,0.12830153,0.11031895,0.19668310880661,2.77753782272339,5,1029.53479614258,2445.24600830078,352,0,0,353,388.38890625,20.1396875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,35475,13,2,0.14514695,0.1152645,0.08609593,0.19668310880661,2.77753782272339,14,3817.6521484375,2814.43072509766,293,0,0,293,354.38625,70.3534375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22893,6,5,0.13798797,0.112957366,0.09950191,0.19668310880661,2.77753782272339,15,997.935797119141,2486.85325927734,267,0,0,267,537.90125,29.98375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,797,2,5,0.1440832,0.097786956,0.09320289,0.19668310880661,2.77753782272339,3,827.986276245117,2371.5,188,0,0,189,273.105,16.798125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,11643,8,10,0.2068912,0.08466304,0.0741494,0.19668310880661,2.77753782272339,23,4598.38295898438,2023.63916015625,203,0,0,204,236.076875,11.87609375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24756,6,5,0.2024106,0.12175408,0.077549435,0.19668310880661,2.77753782272339,18,1547.10168457031,2912.76613769531,433,0,0,433,489.9453125,30.29984375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28317,6,5,0.25895604,0.10497912,0.103741586,0.19668310880661,2.77753782272339,5,3904.87219238281,1170.23916015625,234,0,0,234,216.208125,26.4615625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6218,2,1,0.12896687,0.12335835,0.07283133,0.19668310880661,2.77753782272339,17,2464.60965576172,3303.02985839844,21,0,0,21,63.08328125,6.09609375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,17462,1,6,0.15598577,0.114155404,0.08347468,0.19668310880661,2.77753782272339,12,4202.04140625,3237.50535888672,273,0,0,273,346.48390625,37.70546875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9886,2,5,0.11679833,0.091601364,0.08123359,0.19668310880661,2.77753782272339,6,4242.33215332031,1477.68453369141,168,0,0,168,241.90203125,10.9278125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,31939,2,6,0.21812506,0.12361119,0.092480816,0.19668310880661,2.77753782272339,4,3675.9578125,1848.72530517578,296,0,0,297,411.77984375,57.39359375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,17469,24,12,0.24557246,0.12649389,0.11555006,0.19668310880661,2.77753782272339,12,3256.290234375,2319.04217529297,1000,1,0,1002,448.17578125,106.8396875,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9901,10,8,0.20805983,0.097294964,0.09376977,0.19668310880661,2.77753782272339,4,4149.29658203125,1507.54483032227,502,0,0,502,274.730625,84.5325,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6238,8,6,0.368213,0.10523722,0.06785267,0.19668310880661,2.77753782272339,1,2443.05231933594,3206.88419189453,191,0,1,192,323.0478125,74.8690625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,17475,6,5,0.13034809,0.11356425,0.08690361,0.19668310880661,2.77753782272339,12,3268.21160888672,2299.70529785156,701,1,0,703,473.59875,41.85984375,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24780,2,1,0.19258438,0.092811,0.076475635,0.19668310880661,2.77753782272339,6,1197.00326538086,3271.01706542969,697,0,0,697,909.5371875,92.70578125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,15524,2,1,0.118069425,0.10001771,0.073396966,0.19668310880661,2.77753782272339,20,4528.43061523438,3076.85183105469,44,0,0,44,76.4946875,14.5403125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,31966,1,6,0.21940567,0.07156298,0.06895813,0.19668310880661,2.77753782272339,14,3624.94909667969,1744.74432373047,270,0,0,270,301.59859375,33.46078125,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,22979,5,6,0.16988926,0.09025802,0.08185533,0.19668310880661,2.77753782272339,15,1114.02409057617,2276.08957519531,179,0,0,179,202.841875,28.94515625,Neurons,"",Neurons,Microglia,"",No majority cell types,Cnn Model With Raw Data and Whole Split
